"","word"
"70971","enough"
"70972","there"
"70973","is"
"70974","nothing"
"70975","extravagant"
"70976","in"
"70977","their"
"70978","housekeeping"
"70979","i"
"70980","dare"
"70981","say"
"70982","no"
"70983","nothing"
"70984","at"
"70985","all"
"70986","a"
"70987","great"
"70988","deal"
"70989","of"
"70990","good"
"70991","management"
"70992","depend"
"70993","upon"
"70994","it"
"70995","yes"
"70996","yes"
"70997","they"
"70998","will"
"70999","take"
"71000","care"
"71001","not"
"71002","to"
"71003","outrun"
"71004","their"
"71005","income"
"71006","they"
"71007","will"
"71008","never"
"71009","be"
"71010","distressed"
"71011","for"
"71012","money"
"71013","well"
"71014","much"
"71015","good"
"71016","may"
"71017","it"
"71018","do"
"71019","them"
"71020","and"
"71021","so"
"71022","i"
"71023","suppose"
"71024","they"
"71025","often"
"71026","talk"
"71027","of"
"71028","having"
"71029","longbourn"
"71030","when"
"71031","your"
"71032","father"
"71033","is"
"71034","dead"
"71035","they"
"71036","look"
"71037","upon"
"71038","it"
"71039","as"
"71040","quite"
"71041","their"
"71042","own"
"71043","i"
"71044","dare"
"71045","say"
"71046","whenever"
"71047","that"
"71048","happens"
"71049","it"
"71050","was"
"71051","a"
"71052","subject"
"71053","which"
"71054","they"
"71055","could"
"71056","not"
"71057","mention"
"71058","before"
"71059","me"
"71060","no"
"71061","it"
"71062","would"
"71063","have"
"71064","been"
"71065","strange"
"71066","if"
"71067","they"
"71068","had"
"71069","but"
"71070","i"
"71071","make"
"71072","no"
"71073","doubt"
"71074","they"
"71075","often"
"71076","talk"
"71077","of"
"71078","it"
"71079","between"
"71080","themselves"
"71081","well"
"71082","if"
"71083","they"
"71084","can"
"71085","be"
"71086","easy"
"71087","with"
"71088","an"
"71089","estate"
"71090","that"
"71091","is"
"71092","not"
"71093","lawfully"
"71094","their"
"71095","own"
"71096","so"
"71097","much"
"71098","the"
"71099","better"
"71100","i"
"71101","should"
"71102","be"
"71103","ashamed"
"71104","of"
"71105","having"
"71106","one"
"71107","that"
"71108","was"
"71109","only"
"71110","entailed"
"71111","on"
"71112","me"
"71113","chapter"
"71114","41"
"71115","the"
"71116","first"
"71117","week"
"71118","of"
"71119","their"
"71120","return"
"71121","was"
"71122","soon"
"71123","gone"
"71124","the"
"71125","second"
"71126","began"
"71127","it"
"71128","was"
"71129","the"
"71130","last"
"71131","of"
"71132","the"
"71133","regiment's"
"71134","stay"
"71135","in"
"71136","meryton"
"71137","and"
"71138","all"
"71139","the"
"71140","young"
"71141","ladies"
"71142","in"
"71143","the"
"71144","neighbourhood"
"71145","were"
"71146","drooping"
"71147","apace"
"71148","the"
"71149","dejection"
"71150","was"
"71151","almost"
"71152","universal"
"71153","the"
"71154","elder"
"71155","miss"
"71156","bennets"
"71157","alone"
"71158","were"
"71159","still"
"71160","able"
"71161","to"
"71162","eat"
"71163","drink"
"71164","and"
"71165","sleep"
"71166","and"
"71167","pursue"
"71168","the"
"71169","usual"
"71170","course"
"71171","of"
"71172","their"
"71173","employments"
"71174","very"
"71175","frequently"
"71176","were"
"71177","they"
"71178","reproached"
"71179","for"
"71180","this"
"71181","insensibility"
"71182","by"
"71183","kitty"
"71184","and"
"71185","lydia"
"71186","whose"
"71187","own"
"71188","misery"
"71189","was"
"71190","extreme"
"71191","and"
"71192","who"
"71193","could"
"71194","not"
"71195","comprehend"
"71196","such"
"71197","hard"
"71198","heartedness"
"71199","in"
"71200","any"
"71201","of"
"71202","the"
"71203","family"
"71204","good"
"71205","heaven"
"71206","what"
"71207","is"
"71208","to"
"71209","become"
"71210","of"
"71211","us"
"71212","what"
"71213","are"
"71214","we"
"71215","to"
"71216","do"
"71217","would"
"71218","they"
"71219","often"
"71220","exclaim"
"71221","in"
"71222","the"
"71223","bitterness"
"71224","of"
"71225","woe"
"71226","how"
"71227","can"
"71228","you"
"71229","be"
"71230","smiling"
"71231","so"
"71232","lizzy"
"71233","their"
"71234","affectionate"
"71235","mother"
"71236","shared"
"71237","all"
"71238","their"
"71239","grief"
"71240","she"
"71241","remembered"
"71242","what"
"71243","she"
"71244","had"
"71245","herself"
"71246","endured"
"71247","on"
"71248","a"
"71249","similar"
"71250","occasion"
"71251","five"
"71252","and"
"71253","twenty"
"71254","years"
"71255","ago"
"71256","i"
"71257","am"
"71258","sure"
"71259","said"
"71260","she"
"71261","i"
"71262","cried"
"71263","for"
"71264","two"
"71265","days"
"71266","together"
"71267","when"
"71268","colonel"
"71269","miller's"
"71270","regiment"
"71271","went"
"71272","away"
"71273","i"
"71274","thought"
"71275","i"
"71276","should"
"71277","have"
"71278","broken"
"71279","my"
"71280","heart"
"71281","i"
"71282","am"
"71283","sure"
"71284","i"
"71285","shall"
"71286","break"
"71287","mine"
"71288","said"
"71289","lydia"
"71290","if"
"71291","one"
"71292","could"
"71293","but"
"71294","go"
"71295","to"
"71296","brighton"
"71297","observed"
"71298","mrs"
"71299","bennet"
"71300","oh"
"71301","yes"
"71302","if"
"71303","one"
"71304","could"
"71305","but"
"71306","go"
"71307","to"
"71308","brighton"
"71309","but"
"71310","papa"
"71311","is"
"71312","so"
"71313","disagreeable"
"71314","a"
"71315","little"
"71316","sea"
"71317","bathing"
"71318","would"
"71319","set"
"71320","me"
"71321","up"
"71322","forever"
"71323","and"
"71324","my"
"71325","aunt"
"71326","phillips"
"71327","is"
"71328","sure"
"71329","it"
"71330","would"
"71331","do"
"71332","me"
"71333","a"
"71334","great"
"71335","deal"
"71336","of"
"71337","good"
"71338","added"
"71339","kitty"
"71340","such"
"71341","were"
"71342","the"
"71343","kind"
"71344","of"
"71345","lamentations"
"71346","resounding"
"71347","perpetually"
"71348","through"
"71349","longbourn"
"71350","house"
"71351","elizabeth"
"71352","tried"
"71353","to"
"71354","be"
"71355","diverted"
"71356","by"
"71357","them"
"71358","but"
"71359","all"
"71360","sense"
"71361","of"
"71362","pleasure"
"71363","was"
"71364","lost"
"71365","in"
"71366","shame"
"71367","she"
"71368","felt"
"71369","anew"
"71370","the"
"71371","justice"
"71372","of"
"71373","mr"
"71374","darcy's"
"71375","objections"
"71376","and"
"71377","never"
"71378","had"
"71379","she"
"71380","been"
"71381","so"
"71382","much"
"71383","disposed"
"71384","to"
"71385","pardon"
"71386","his"
"71387","interference"
"71388","in"
"71389","the"
"71390","views"
"71391","of"
"71392","his"
"71393","friend"
"71394","but"
"71395","the"
"71396","gloom"
"71397","of"
"71398","lydia's"
"71399","prospect"
"71400","was"
"71401","shortly"
"71402","cleared"
"71403","away"
"71404","for"
"71405","she"
"71406","received"
"71407","an"
"71408","invitation"
"71409","from"
"71410","mrs"
"71411","forster"
"71412","the"
"71413","wife"
"71414","of"
"71415","the"
"71416","colonel"
"71417","of"
"71418","the"
"71419","regiment"
"71420","to"
"71421","accompany"
"71422","her"
"71423","to"
"71424","brighton"
"71425","this"
"71426","invaluable"
"71427","friend"
"71428","was"
"71429","a"
"71430","very"
"71431","young"
"71432","woman"
"71433","and"
"71434","very"
"71435","lately"
"71436","married"
"71437","a"
"71438","resemblance"
"71439","in"
"71440","good"
"71441","humour"
"71442","and"
"71443","good"
"71444","spirits"
"71445","had"
"71446","recommended"
"71447","her"
"71448","and"
"71449","lydia"
"71450","to"
"71451","each"
"71452","other"
"71453","and"
"71454","out"
"71455","of"
"71456","their"
"71457","three"
"71458","months"
"71459","acquaintance"
"71460","they"
"71461","had"
"71462","been"
"71463","intimate"
"71464","two"
"71465","the"
"71466","rapture"
"71467","of"
"71468","lydia"
"71469","on"
"71470","this"
"71471","occasion"
"71472","her"
"71473","adoration"
"71474","of"
"71475","mrs"
"71476","forster"
"71477","the"
"71478","delight"
"71479","of"
"71480","mrs"
"71481","bennet"
"71482","and"
"71483","the"
"71484","mortification"
"71485","of"
"71486","kitty"
"71487","are"
"71488","scarcely"
"71489","to"
"71490","be"
"71491","described"
"71492","wholly"
"71493","inattentive"
"71494","to"
"71495","her"
"71496","sister's"
"71497","feelings"
"71498","lydia"
"71499","flew"
"71500","about"
"71501","the"
"71502","house"
"71503","in"
"71504","restless"
"71505","ecstasy"
"71506","calling"
"71507","for"
"71508","everyone's"
"71509","congratulations"
"71510","and"
"71511","laughing"
"71512","and"
"71513","talking"
"71514","with"
"71515","more"
"71516","violence"
"71517","than"
"71518","ever"
"71519","whilst"
"71520","the"
"71521","luckless"
"71522","kitty"
"71523","continued"
"71524","in"
"71525","the"
"71526","parlour"
"71527","repined"
"71528","at"
"71529","her"
"71530","fate"
"71531","in"
"71532","terms"
"71533","as"
"71534","unreasonable"
"71535","as"
"71536","her"
"71537","accent"
"71538","was"
"71539","peevish"
"71540","i"
"71541","cannot"
"71542","see"
"71543","why"
"71544","mrs"
"71545","forster"
"71546","should"
"71547","not"
"71548","ask"
"71549","me"
"71550","as"
"71551","well"
"71552","as"
"71553","lydia"
"71554","said"
"71555","she"
"71556","though"
"71557","i"
"71558","am"
"71559","not"
"71560","her"
"71561","particular"
"71562","friend"
"71563","i"
"71564","have"
"71565","just"
"71566","as"
"71567","much"
"71568","right"
"71569","to"
"71570","be"
"71571","asked"
"71572","as"
"71573","she"
"71574","has"
"71575","and"
"71576","more"
"71577","too"
"71578","for"
"71579","i"
"71580","am"
"71581","two"
"71582","years"
"71583","older"
"71584","in"
"71585","vain"
"71586","did"
"71587","elizabeth"
"71588","attempt"
"71589","to"
"71590","make"
"71591","her"
"71592","reasonable"
"71593","and"
"71594","jane"
"71595","to"
"71596","make"
"71597","her"
"71598","resigned"
"71599","as"
"71600","for"
"71601","elizabeth"
"71602","herself"
"71603","this"
"71604","invitation"
"71605","was"
"71606","so"
"71607","far"
"71608","from"
"71609","exciting"
"71610","in"
"71611","her"
"71612","the"
"71613","same"
"71614","feelings"
"71615","as"
"71616","in"
"71617","her"
"71618","mother"
"71619","and"
"71620","lydia"
"71621","that"
"71622","she"
"71623","considered"
"71624","it"
"71625","as"
"71626","the"
"71627","death"
"71628","warrant"
"71629","of"
"71630","all"
"71631","possibility"
"71632","of"
"71633","common"
"71634","sense"
"71635","for"
"71636","the"
"71637","latter"
"71638","and"
"71639","detestable"
"71640","as"
"71641","such"
"71642","a"
"71643","step"
"71644","must"
"71645","make"
"71646","her"
"71647","were"
"71648","it"
"71649","known"
"71650","she"
"71651","could"
"71652","not"
"71653","help"
"71654","secretly"
"71655","advising"
"71656","her"
"71657","father"
"71658","not"
"71659","to"
"71660","let"
"71661","her"
"71662","go"
"71663","she"
"71664","represented"
"71665","to"
"71666","him"
"71667","all"
"71668","the"
"71669","improprieties"
"71670","of"
"71671","lydia's"
"71672","general"
"71673","behaviour"
"71674","the"
"71675","little"
"71676","advantage"
"71677","she"
"71678","could"
"71679","derive"
"71680","from"
"71681","the"
"71682","friendship"
"71683","of"
"71684","such"
"71685","a"
"71686","woman"
"71687","as"
"71688","mrs"
"71689","forster"
"71690","and"
"71691","the"
"71692","probability"
"71693","of"
"71694","her"
"71695","being"
"71696","yet"
"71697","more"
"71698","imprudent"
"71699","with"
"71700","such"
"71701","a"
"71702","companion"
"71703","at"
"71704","brighton"
"71705","where"
"71706","the"
"71707","temptations"
"71708","must"
"71709","be"
"71710","greater"
"71711","than"
"71712","at"
"71713","home"
"71714","he"
"71715","heard"
"71716","her"
"71717","attentively"
"71718","and"
"71719","then"
"71720","said"
"71721","lydia"
"71722","will"
"71723","never"
"71724","be"
"71725","easy"
"71726","until"
"71727","she"
"71728","has"
"71729","exposed"
"71730","herself"
"71731","in"
"71732","some"
"71733","public"
"71734","place"
"71735","or"
"71736","other"
"71737","and"
"71738","we"
"71739","can"
"71740","never"
"71741","expect"
"71742","her"
"71743","to"
"71744","do"
"71745","it"
"71746","with"
"71747","so"
"71748","little"
"71749","expense"
"71750","or"
"71751","inconvenience"
"71752","to"
"71753","her"
"71754","family"
"71755","as"
"71756","under"
"71757","the"
"71758","present"
"71759","circumstances"
"71760","if"
"71761","you"
"71762","were"
"71763","aware"
"71764","said"
"71765","elizabeth"
"71766","of"
"71767","the"
"71768","very"
"71769","great"
"71770","disadvantage"
"71771","to"
"71772","us"
"71773","all"
"71774","which"
"71775","must"
"71776","arise"
"71777","from"
"71778","the"
"71779","public"
"71780","notice"
"71781","of"
"71782","lydia's"
"71783","unguarded"
"71784","and"
"71785","imprudent"
"71786","manner"
"71787","nay"
"71788","which"
"71789","has"
"71790","already"
"71791","arisen"
"71792","from"
"71793","it"
"71794","i"
"71795","am"
"71796","sure"
"71797","you"
"71798","would"
"71799","judge"
"71800","differently"
"71801","in"
"71802","the"
"71803","affair"
"71804","already"
"71805","arisen"
"71806","repeated"
"71807","mr"
"71808","bennet"
"71809","what"
"71810","has"
"71811","she"
"71812","frightened"
"71813","away"
"71814","some"
"71815","of"
"71816","your"
"71817","lovers"
"71818","poor"
"71819","little"
"71820","lizzy"
"71821","but"
"71822","do"
"71823","not"
"71824","be"
"71825","cast"
"71826","down"
"71827","such"
"71828","squeamish"
"71829","youths"
"71830","as"
"71831","cannot"
"71832","bear"
"71833","to"
"71834","be"
"71835","connected"
"71836","with"
"71837","a"
"71838","little"
"71839","absurdity"
"71840","are"
"71841","not"
"71842","worth"
"71843","a"
"71844","regret"
"71845","come"
"71846","let"
"71847","me"
"71848","see"
"71849","the"
"71850","list"
"71851","of"
"71852","pitiful"
"71853","fellows"
"71854","who"
"71855","have"
"71856","been"
"71857","kept"
"71858","aloof"
"71859","by"
"71860","lydia's"
"71861","folly"
"71862","indeed"
"71863","you"
"71864","are"
"71865","mistaken"
"71866","i"
"71867","have"
"71868","no"
"71869","such"
"71870","injuries"
"71871","to"
"71872","resent"
"71873","it"
"71874","is"
"71875","not"
"71876","of"
"71877","particular"
"71878","but"
"71879","of"
"71880","general"
"71881","evils"
"71882","which"
"71883","i"
"71884","am"
"71885","now"
"71886","complaining"
"71887","our"
"71888","importance"
"71889","our"
"71890","respectability"
"71891","in"
"71892","the"
"71893","world"
"71894","must"
"71895","be"
"71896","affected"
"71897","by"
"71898","the"
"71899","wild"
"71900","volatility"
"71901","the"
"71902","assurance"
"71903","and"
"71904","disdain"
"71905","of"
"71906","all"
"71907","restraint"
"71908","which"
"71909","mark"
"71910","lydia's"
"71911","character"
"71912","excuse"
"71913","me"
"71914","for"
"71915","i"
"71916","must"
"71917","speak"
"71918","plainly"
"71919","if"
"71920","you"
"71921","my"
"71922","dear"
"71923","father"
"71924","will"
"71925","not"
"71926","take"
"71927","the"
"71928","trouble"
"71929","of"
"71930","checking"
"71931","her"
"71932","exuberant"
"71933","spirits"
"71934","and"
"71935","of"
"71936","teaching"
"71937","her"
"71938","that"
"71939","her"
"71940","present"
"71941","pursuits"
"71942","are"
"71943","not"
"71944","to"
"71945","be"
"71946","the"
"71947","business"
"71948","of"
"71949","her"
"71950","life"
"71951","she"
"71952","will"
"71953","soon"
"71954","be"
"71955","beyond"
"71956","the"
"71957","reach"
"71958","of"
"71959","amendment"
"71960","her"
"71961","character"
"71962","will"
"71963","be"
"71964","fixed"
"71965","and"
"71966","she"
"71967","will"
"71968","at"
"71969","sixteen"
"71970","be"
"71971","the"
"71972","most"
"71973","determined"
"71974","flirt"
"71975","that"
"71976","ever"
"71977","made"
"71978","herself"
"71979","or"
"71980","her"
"71981","family"
"71982","ridiculous"
"71983","a"
"71984","flirt"
"71985","too"
"71986","in"
"71987","the"
"71988","worst"
"71989","and"
"71990","meanest"
"71991","degree"
"71992","of"
"71993","flirtation"
"71994","without"
"71995","any"
"71996","attraction"
"71997","beyond"
"71998","youth"
"71999","and"
"72000","a"
"72001","tolerable"
"72002","person"
"72003","and"
"72004","from"
"72005","the"
"72006","ignorance"
"72007","and"
"72008","emptiness"
"72009","of"
"72010","her"
"72011","mind"
"72012","wholly"
"72013","unable"
"72014","to"
"72015","ward"
"72016","off"
"72017","any"
"72018","portion"
"72019","of"
"72020","that"
"72021","universal"
"72022","contempt"
"72023","which"
"72024","her"
"72025","rage"
"72026","for"
"72027","admiration"
"72028","will"
"72029","excite"
"72030","in"
"72031","this"
"72032","danger"
"72033","kitty"
"72034","also"
"72035","is"
"72036","comprehended"
"72037","she"
"72038","will"
"72039","follow"
"72040","wherever"
"72041","lydia"
